categoria,subcategoria,nombre,precio,url,descripcion,tienda
Pirometría,Cañas Pirométricas,PI005069 Caña cerámica tipo -S- de 200mm con conector para pirómetro portátil digital,149.00€,https://anper.net/productos/678/pirometria/pi005069-cana-ceramica-tipo-s-de-200mm-con-conector-para-pirometro-portatil-digital,"El rango de utilización de los termopares tipo S (Pt-PtRh10%) está entre los 500º C y los 1.600 ºC.
Diámetro de la funda cerámica de 10mm.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº06 1011ºC,1.52€,https://anper.net/productos/553/pirometria/pior5101-cono-pirometrico-orton-n-06-1011-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº07 985ºC,1.52€,https://anper.net/productos/552/pirometria/pior5101-cono-pirometrico-orton-n-07-985-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº10 1303ºC,1.52€,https://anper.net/productos/1230/pirometria/pior5101-cono-pirometrico-orton-n-10-1303-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº5 1205ºC,1.52€,https://anper.net/productos/554/pirometria/pior5101-cono-pirometrico-orton-n-5-1205-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº6 1241ºC,1.52€,https://anper.net/productos/555/pirometria/pior5101-cono-pirometrico-orton-n-6-1241-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº7 1255ºC,1.52€,https://anper.net/productos/556/pirometria/pior5101-cono-pirometrico-orton-n-7-1255-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº8 1269ºC,1.52€,https://anper.net/productos/1228/pirometria/pior5101-cono-pirometrico-orton-n-8-1269-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Conos Orton,PIOR5101 cono pirométrico orton nº9 1278ºC,1.52€,https://anper.net/productos/1229/pirometria/pior5101-cono-pirometrico-orton-n-9-1278-c,"  Los ""conos"" son unas pequeñas pirámides hechas de una pasta a base de arcilla y fundentes (como un esmalte) estudiada de tal manera que funde (se dobla) a determinada temperatura. Hay conos para todas las temperaturas. El número indica la temperatura de fusión. Hay tablas que te dicen qué cono se usa para cada temperatura. Los conos se colocan delante de la mirilla del horno, para poder verlos según avanza la quema. Cuando se doblan, se ha alcanzado la temperatura prevista.
  Los conos te dan el verdadero tratamiento térmico que están sufriendo las piezas. En otras palabras los conos son un indicador de la temperatura de pared de las piezas, que es la que finalmente hace se den todas las reacciones que tienen lugar durante el proceso de cocción.
  Usualmente los conos se utilizan durante las primeras cocciones, cuando no se conoce mucho el horno, entonces es necesario empezar a correlacionar la temperatura leída en el termostato ó en el pirómetro digital con la caída de los conos. Después a medida que se conoce el horno, uno podría dejar de utilizar los conos, pero es aconsejable seguir utilizando los conos para asegurar que las piezas llegan a la temperatura de pared correcta, el uso de los conos se hace importante sobretodo para asegurar la maduración de los esmaltes. En fin el uso de los conos pirométricos es una manera de controlar el proceso de cocción de las piezas para evitar sobrecocción o infracocción.",Anper
Pirometría,Indicadores digitales,PI005009 Pirómetro indicador portátil Tipo K con caña de 100mm,75.00€,https://anper.net/productos/143/pirometria/pi005009-pirometro-indicador-portatil-tipo-k-con-cana-de-100mm,"Mide la temperatura de su horno con gran precisión donde lo necesites, ya sea en el taller o realizando un Raku al aire libre
Incluye caña pirométrica de 100mm, funda de protección y pila de 9v
Pantalla LCD de bajo consumo
Puede leer todas las cañas tipo “K”
Ligero, compacto y muy fácil de usar
    Características técnicas:
  Resolución: 1℃
Humedad relativa: ≤75%RH
Dimension: 25 x 70 x 105 mm
Accuracy:
-50℃ to -20℃  ±4℃
-20℃ to 0℃    ±3℃
0℃ to 1100℃    ±(1%±1℃)
Rango de temperaturas: -50℃ to 1100℃
Temperatura de trabajo: 0℃ to 40℃
Peso 68gr (sin la batería)
Temperatura de almacenamiento: -10℃ to 50℃
  Alimentación: Una 9V batería (incluida)",Anper
Pirometría,Indicadores digitales,PI005010 Pirómetro indicador portátil Tipo K con caña 200mm,95.00€,https://anper.net/productos/551/pirometria/pi005010-pirometro-indicador-portatil-tipo-k-con-cana-200mm,"Mide la temperatura de su horno con gran precisión donde lo necesites, ya sea en el taller o realizando un Raku al aire libre
Incluye caña pirométrica de 200mm, funda de protección y pila de 9v
Pantalla LCD de bajo consumo
Puede leer todas las cañas tipo “K”
Ligero, compacto y muy fácil de usar
    Características técnicas:
  Resolución: 1℃
Humedad relativa: ≤75%RH
Dimension: 25 x 70 x 105 mm
Accuracy:
-50℃ to -20℃  ±4℃
-20℃ to 0℃    ±3℃
0℃ to 1100℃    ±(1%±1℃)
Rango de temperaturas: -50℃ to 1100℃
Temperatura de trabajo: 0℃ to 40℃
Peso 68gr (sin la batería)
Temperatura de almacenamiento: -10℃ to 50℃
  Alimentación: Una 9V batería (incluida)",Anper
Pirometría,Indicadores digitales,PI005050 PIRÓMETRO INDICADOR PORTÁTIL TIPO K con funda,57.00€,https://anper.net/productos/672/pirometria/pi005050-pirometro-indicador-portatil-tipo-k-con-funda,"Mide la temperatura de su horno con gran precisión donde lo necesites, ya sea en el taller o realizando un Raku al aire libre
Funda de protección y pila de 9v incluidas
Pantalla LCD de bajo consumo
Puede leer todas las cañas tipo “K”
Ligero, compacto y muy fácil de usar
  Características técnicas:
Resolución: 1℃
Humedad relativa: ≤75%RH
Dimension: 25 x 70 x 105 mm
Accuracy:
-50℃ to -20℃  ±4℃
-20℃ to 0℃    ±3℃
0℃ to 1100℃    ±(1%±1℃)
Rango de temperaturas: -50℃ to 1100℃
Temperatura de trabajo: 0℃ to 40℃
Peso 68gr (sin la batería)
Temperatura de almacenamiento: -10℃ to 50℃
  Alimentación: Una 9V batería (incluida)",Anper
Pirometría,Indicadores digitales,PI005052 PIRÓMETRO INDICADOR PORTÁTIL TIPO -K- Y -S- HASTA 1300ºC,65.00€,https://anper.net/productos/677/pirometria/pi005052-pirometro-indicador-portatil-tipo-k-y-s-hasta-1300-c,"Unidad principal
Rango de medida indicador:
J-tipo: -210°C a 1200°C(-346°F a 2192°F)
K-tipo: -200°C a 1372°C (-328°F a 2501°F)
T-tipo:  -250°C a 400°C (-418°F a 725°F)
E-tipo: -150°C a 1000°C (-238°F a 1832°F)
N-tipo: -200°C a 1300°C (-328°F a 2372°F)
R- tipo: 0°C a 1767°C (32°F a 3212°F)
S- tipo: 0°C a 1767°C (32°F a 3212°F)
  Resolución …0.1°C/°F<1000°;1.0°C/°F≥1000°
Exactitud…±0.1%+0.6°C
Entrada…Bientrada de canal
Temperatura de funcionamiento…0°C-40°C
Temperatura de almacenamiento…-10°C - 50°C
Humedad de almacenamiento…20-90%
Fuente de alimentación…3*1.5V AAA Battery
Medidas…72*29*145.5mm
Peso indicador…159g
Indicador Tipo K temperatura ( 2 pcs incluido en el paquete) para lecturas ambientes
Medida de rango…-50-300°C
Exactitud…±1.5%",Anper
Pirometría,Indicadores digitales,PI005053 PIRÓMETRO INDICADOR PORTÁTIL TIPO -K- y -S- HASTA 1300ºC CON CAÑA CERÁMICA DE.200mm,166.00€,https://anper.net/productos/676/pirometria/pi005053-pirometro-indicador-portatil-tipo-k-y-s-hasta-1300-c-con-cana-ceramica-de-200mm,"Unidad principal
              Rango de medida indicador:
J-tipo: -210°C a 1200°C(-346°F a 2192°F)
K-tipo: -200°C a 1372°C (-328°F a 2501°F)
T-tipo:  -250°C a 400°C (-418°F a 725°F)
E-tipo: -150°C a 1000°C (-238°F a 1832°F)
N-tipo: -200°C a 1300°C (-328°F a 2372°F)
R- tipo: 0°C a 1767°C (32°F a 3212°F)
S- tipo: 0°C a 1767°C (32°F a 3212°F)
  Resolución …0.1°C/°F<1000°;1.0°C/°F≥1000°
Exactitud…±0.1%+0.6°C
Entrada…Bientrada de canal
Temperatura de funcionamiento…0°C-40°C
Temperatura de almacenamiento…-10°C - 50°C
Humedad de almacenamiento…20-90%
Fuente de alimentación…3*1.5V AAA Battery
Medidas…72*29*145.5mm
Peso indicador…159g
Indicador Tipo K temperatura ( 2 pcs incluido en el paquete)
Caña Cerámica Tipo “S” (alta temperatura) de 200mm
Medida de rango…-50-300°C
Exactitud…±1.5%
 ",Anper
Pirometría,Pirómetros Controladores,PI005047 Pirómetro programador TC-50,249.00€,https://anper.net/productos/939/pirometria/pi005047-pirometro-programador-tc-50-,"Pirómetro programador TC-50
Dispone 1 programa con 2 segmentos y tiempo de mantenimiento final
  Configurable para cañas tipo ""S"" y tipo ""K"".
Rogamos nos indiquen por e-mail que tipo de caña (termopar) se usará para su comodidad y tener la configuración directamente de fábrica.",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843056 Rotulador Amarillo 980-1150ºC 2mm,9.92€,https://anper.net/productos/850/rotulador-ceramico/cv843056-rotulador-amarillo-980-1150-c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.
   ",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843057 Rotulador Beige 980-1150C 2mm,9.92€,https://anper.net/productos/851/rotulador-ceramico/cv843057-rotulador-beige-980-1150c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843058 Rotulador Coral 980-1150C 2mm,9.92€,https://anper.net/productos/852/rotulador-ceramico/cv843058-rotulador-coral-980-1150c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843059 Rotulador Rojo 980-1150C 2mm,9.92€,https://anper.net/productos/853/rotulador-ceramico/cv843059-rotulador-rojo-980-1150c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843060 Rotulador Naranja 980-1150C 2mm,9.92€,https://anper.net/productos/854/rotulador-ceramico/cv843060-rotulador-naranja-980-1150c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.",Anper
Rotulador Cerámico,Rotulador 980-1150ºC,CV843061 Rotulador Rosa 980-1150C 2mm,9.92€,https://anper.net/productos/855/rotulador-ceramico/cv843061-rotulador-rosa-980-1150c-2mm,"*TecniDraw para decoración sobre/bajo cubierta y para decoración al tercer fuego de porcelana. Rango de cocción 980º-1180º (Conos 06-05). Para aplicación  sobre/bajo cubierta aconsejamos aplicar nuestro aditivo sellante OCE21105 para favorecer el trazo y evitar ensuciar excesivamente la punta. Todas las tonalidades en dos tamaños de punta: 2mm (punta fina, excepto metálicos) y 4mm (punta gruesa).
  Rotuladores con tinta cerámica vitrificable para la decoración cerámica y del cristal.
Tintas perfectamente emulsionadas que permiten realizar un trazo sólido y uniforme, consiguiendo decorar diseños muy definidos incluso con pequeños detalles y obteniendo resultados efecto pincel.
Las tintas están pigmentadas con colores cerámicos de alto rendimiento obteniéndose resultados limpios, muy intensos y brillantes.
Amplia gama de tonos básicos y metalizados desarrollados tanto para ciclos largos de cocción tradicional como para ciclos cortos industriales. Aplicación tanto para decoración sobre superficies no porosas (cerámica esmaltada vitrificada, cristal, chapa metálica) como sobre superficies porosas (sobre soporte cerámico bizcochado, engobe, sobre esmalte) para este tipo de aplicación recomendamos aplicar sobre la superficie a decorar nuestro aditivo sellante OXE21105 y de esta forma evitaremos ensuciar y desgastar excesivamente la punta del tecnidraw y el rallado del esmalte o engobe
Las tintas están combinadas con fundentes libres de plomo por lo que las hacen totalmente óptimas para la decoración de vajilla y loza.
Rotulador con bola metálica interna y válvula reguladora de flujo para mezclar y dosificar perfectamente el suministro de tinta hacia la punta proporcionando un trazo continuo y uniforme.
Tinta de secado medio-rápido que asegura una decoración sin paradas innecesarias. Fácilmente limpiable con una gamuza o papel ligeramente humedecido con agua. Cuando el trazo no sea continuo extraer la punta, limpiarla con agua, secar y proceder como si de una punta nueva se tratara.",Anper
