categoria,subcategoria,tipo,nombre,precio,url,tienda
colores,esmaltes-ceramicos,alta-esmaltes-suspension,Esmalte Botz 9867 Verde Pátina,"11,82€",https://www.marphil.com/producto/esmalte-botz-9867-verde-patina/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,Esmalte Botz 9868 Azul Glaciar,"10,25€",https://www.marphil.com/producto/esmalte-botz-9868-azul-glaciar/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,Esmalte Botz 9869 Verde Craquelado,"10,25€",https://www.marphil.com/producto/esmalte-botz-9869-verde-craquelado/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-150 Celadon Bloom,"26,95€",https://www.marphil.com/producto/sw-150-celadon-bloom/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-122 Mayco Shino,"26,95€",https://www.marphil.com/producto/sw-122-mayco-shino/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-204 Amber Topas,"22,84€",https://www.marphil.com/producto/sw-204-amber-topas/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-210 Emerald,"26,44€",https://www.marphil.com/producto/sw-210-emerald/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-504 Red Gloss,"26,95€",https://www.marphil.com/producto/sw-504-red-gloss/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-506 Bright Blue,"24,94€",https://www.marphil.com/producto/sw-506-bright-blue/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-169 Frosted Lemon,"22,48€",https://www.marphil.com/producto/sw-169-frosted-lemon/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-164 Satin Patina,"24,94€",https://www.marphil.com/producto/sw-164-satin-patina/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-183 Oxblood,"24,48€",https://www.marphil.com/producto/sw-183-oxblood/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-405 Light Magma,"27,53€",https://www.marphil.com/producto/sw-405-light-magma/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,SW-406 Dark Magma,"27,27€",https://www.marphil.com/producto/sw-406-dark-magma/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-suspension,Esmalte FS6005 Transparent,"11,85€",https://www.marphil.com/producto/6005-transparent/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-90 – Elephant Ears,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-90-elephant-ears/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-91 Seabreeze,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-91-seabreeze/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-92 Café Olé,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-92-cafe-ole/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-93 Honeydew List,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-93-honeydew-list/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-95 Pinky Swear,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-95-pinky-swear/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-96 Aqu-Ward,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-96-aqu-ward/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-97 Cant-Elope,"14,96€",https://www.marphil.com/producto/strokecoat-mayco-sc-97-cant-elope/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Kit 12 unidades x 59 ml.,"61,75€",https://www.marphil.com/producto/stroke-coat-kit-12-unidades-x-59-ml/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-216 Moteado Cotton Tail,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-216-moteado-cotton-tail/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-275 Moteado Orange A Pee,"15,27€",https://www.marphil.com/producto/stroke-coat-mayco-sc-275-moteado-orange-a-pee/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-201 Moteado Pink-a-Boo,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-201-moteado-pink-a-boo/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-245 Moteado My Blue Heavy,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-245-moteado-my-blue-heavy/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-212 Moteado Moody Blue,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-212-moteado-moody-blue/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-210 Moteado Teal Next Time,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-210-moteado-teal-next-time/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-260 Moteado Silver Lining,"15,27€",https://www.marphil.com/producto/stroke-coat-mayco-sc-260-moteado-silver-lining/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat Mayco SC-215 Moteado Tuxedo,"15,58€",https://www.marphil.com/producto/stroke-coat-mayco-sc-215-moteado-tuxedo/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat SC-100 Makin Me Blush,"14,96€ – 26,27€",https://www.marphil.com/producto/stroke-coat-sc-100-makin-me-blush/,Marphil
colores,esmaltes-ceramicos,strokecoat,Stroke&Coat SC-101 Spruce It Up,"14,96€ – 26,27€",https://www.marphil.com/producto/stroke-coat-8oz-sc-101-spruce-it-up/,Marphil
